EmployeeID,recorddate_key,birthdate_key,orighiredate_key,terminationdate_key,age,length_of_service,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,STATUS_YEAR,STATUS,BUSINESS_UNIT
7721,12/31/2014 0:00,2/14/1990,5/16/2011,1/1/1900,24,3,Trail,Customer Service,Cashier,33,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7721,12/31/2015 0:00,2/14/1990,5/16/2011,1/1/1900,25,4,Trail,Customer Service,Cashier,33,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7722,12/31/2011 0:00,2/16/1990,5/17/2011,1/1/1900,21,0,Chilliwack,Customer Service,Cashier,6,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7722,12/31/2012 0:00,2/16/1990,5/17/2011,1/1/1900,22,1,Chilliwack,Customer Service,Cashier,6,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7722,12/31/2013 0:00,2/16/1990,5/17/2011,1/1/1900,23,2,Chilliwack,Customer Service,Cashier,6,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7722,12/31/2014 0:00,2/16/1990,5/17/2011,1/1/1900,24,3,Chilliwack,Customer Service,Cashier,6,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7722,12/31/2015 0:00,2/16/1990,5/17/2011,1/1/1900,25,4,Chilliwack,Customer Service,Cashier,6,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7723,12/31/2011 0:00,2/19/1990,5/18/2011,1/1/1900,21,0,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7723,12/31/2012 0:00,2/19/1990,5/18/2011,1/1/1900,22,1,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7723,12/31/2013 0:00,2/19/1990,5/18/2011,1/1/1900,23,2,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7723,12/31/2014 0:00,2/19/1990,5/18/2011,1/1/1900,24,3,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7723,12/31/2015 0:00,2/19/1990,5/18/2011,1/1/1900,25,4,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7724,12/31/2011 0:00,2/21/1990,5/19/2011,1/1/1900,21,0,New Westminster,Processed Foods,Shelf Stocker,21,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7724,12/31/2012 0:00,2/21/1990,5/19/2011,1/1/1900,22,1,New Westminster,Processed Foods,Shelf Stocker,21,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7724,12/31/2013 0:00,2/21/1990,5/19/2011,1/1/1900,23,2,New Westminster,Processed Foods,Shelf Stocker,21,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7724,12/31/2014 0:00,2/21/1990,5/19/2011,1/1/1900,24,3,New Westminster,Processed Foods,Shelf Stocker,21,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7724,12/31/2015 0:00,2/21/1990,5/19/2011,1/1/1900,25,4,New Westminster,Processed Foods,Shelf Stocker,21,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7725,12/31/2011 0:00,3/4/1990,5/25/2011,1/1/1900,21,0,Terrace,Customer Service,Cashier,32,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7725,12/31/2012 0:00,3/4/1990,5/25/2011,1/1/1900,22,1,Terrace,Customer Service,Cashier,32,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7725,12/31/2013 0:00,3/4/1990,5/25/2011,1/1/1900,23,2,Terrace,Customer Service,Cashier,32,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7725,12/31/2014 0:00,3/4/1990,5/25/2011,1/1/1900,24,3,Terrace,Customer Service,Cashier,32,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7725,12/31/2015 0:00,3/4/1990,5/25/2011,1/1/1900,25,4,Terrace,Customer Service,Cashier,32,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7726,12/31/2011 0:00,3/3/1990,5/25/2011,9/12/2013,21,0,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7726,12/31/2012 0:00,3/3/1990,5/25/2011,9/12/2013,22,1,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7727,12/31/2011 0:00,3/7/1990,5/27/2011,1/1/1900,21,0,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7727,12/31/2012 0:00,3/7/1990,5/27/2011,1/1/1900,22,1,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7727,12/31/2013 0:00,3/7/1990,5/27/2011,1/1/1900,23,2,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7727,12/31/2014 0:00,3/7/1990,5/27/2011,1/1/1900,24,3,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7727,12/31/2015 0:00,3/7/1990,5/27/2011,1/1/1900,25,4,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7728,12/31/2011 0:00,3/12/1990,5/29/2011,1/1/1900,21,0,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7728,12/31/2012 0:00,3/12/1990,5/29/2011,1/1/1900,22,1,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7728,12/31/2013 0:00,3/12/1990,5/29/2011,1/1/1900,23,2,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7728,12/31/2014 0:00,3/12/1990,5/29/2011,1/1/1900,24,3,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7728,12/31/2015 0:00,3/12/1990,5/29/2011,1/1/1900,25,4,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7729,12/31/2011 0:00,3/12/1990,5/29/2011,1/1/1900,21,0,Victoria,Customer Service,Cashier,46,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7729,12/31/2012 0:00,3/12/1990,5/29/2011,1/1/1900,22,1,Victoria,Customer Service,Cashier,46,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7729,12/31/2013 0:00,3/12/1990,5/29/2011,1/1/1900,23,2,Victoria,Customer Service,Cashier,46,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7729,12/31/2014 0:00,3/12/1990,5/29/2011,1/1/1900,24,3,Victoria,Customer Service,Cashier,46,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7729,12/31/2015 0:00,3/12/1990,5/29/2011,1/1/1900,25,4,Victoria,Customer Service,Cashier,46,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7730,12/31/2011 0:00,3/13/1990,5/30/2011,1/1/1900,21,0,Prince George,Customer Service,Cashier,26,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7730,12/31/2012 0:00,3/13/1990,5/30/2011,1/1/1900,22,1,Prince George,Customer Service,Cashier,26,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7730,12/31/2013 0:00,3/13/1990,5/30/2011,1/1/1900,23,2,Prince George,Customer Service,Cashier,26,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7730,12/31/2014 0:00,3/13/1990,5/30/2011,1/1/1900,24,3,Prince George,Customer Service,Cashier,26,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7730,12/31/2015 0:00,3/13/1990,5/30/2011,1/1/1900,25,4,Prince George,Customer Service,Cashier,26,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7731,12/31/2011 0:00,3/18/1990,6/2/2011,1/1/1900,21,0,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7731,12/31/2012 0:00,3/18/1990,6/2/2011,1/1/1900,22,1,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7731,12/31/2013 0:00,3/18/1990,6/2/2011,1/1/1900,23,2,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7731,12/31/2014 0:00,3/18/1990,6/2/2011,1/1/1900,24,3,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7731,12/31/2015 0:00,3/18/1990,6/2/2011,1/1/1900,25,4,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7732,12/31/2011 0:00,3/19/1990,6/2/2011,1/1/1900,21,0,Prince George,Customer Service,Cashier,26,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7732,12/31/2012 0:00,3/19/1990,6/2/2011,1/1/1900,22,1,Prince George,Customer Service,Cashier,26,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7732,12/31/2013 0:00,3/19/1990,6/2/2011,1/1/1900,23,2,Prince George,Customer Service,Cashier,26,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7732,12/31/2014 0:00,3/19/1990,6/2/2011,1/1/1900,24,3,Prince George,Customer Service,Cashier,26,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7732,12/31/2015 0:00,3/19/1990,6/2/2011,1/1/1900,25,4,Prince George,Customer Service,Cashier,26,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7733,12/31/2011 0:00,3/18/1990,6/2/2011,1/1/1900,21,0,Kamloops,Customer Service,Cashier,15,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7733,12/31/2012 0:00,3/18/1990,6/2/2011,1/1/1900,22,1,Kamloops,Customer Service,Cashier,15,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7733,12/31/2013 0:00,3/18/1990,6/2/2011,1/1/1900,23,2,Kamloops,Customer Service,Cashier,15,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7733,12/31/2014 0:00,3/18/1990,6/2/2011,1/1/1900,24,3,Kamloops,Customer Service,Cashier,15,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7733,12/31/2015 0:00,3/18/1990,6/2/2011,1/1/1900,25,4,Kamloops,Customer Service,Cashier,15,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7734,12/31/2011 0:00,3/22/1990,6/4/2011,1/1/1900,21,0,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7734,12/31/2012 0:00,3/22/1990,6/4/2011,1/1/1900,22,1,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7734,12/31/2013 0:00,3/22/1990,6/4/2011,1/1/1900,23,2,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7734,12/31/2014 0:00,3/22/1990,6/4/2011,1/1/1900,24,3,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7734,12/31/2015 0:00,3/22/1990,6/4/2011,1/1/1900,25,4,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7735,12/31/2011 0:00,3/30/1990,6/8/2011,1/1/1900,21,0,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7735,12/31/2012 0:00,3/30/1990,6/8/2011,1/1/1900,22,1,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7735,12/31/2013 0:00,3/30/1990,6/8/2011,1/1/1900,23,2,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7735,12/31/2014 0:00,3/30/1990,6/8/2011,1/1/1900,24,3,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7735,12/31/2015 0:00,3/30/1990,6/8/2011,1/1/1900,25,4,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7736,12/31/2011 0:00,4/1/1990,6/9/2011,1/1/1900,21,0,Cranbrook,Processed Foods,Shelf Stocker,8,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7736,12/31/2012 0:00,4/1/1990,6/9/2011,1/1/1900,22,1,Cranbrook,Processed Foods,Shelf Stocker,8,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7736,12/31/2013 0:00,4/1/1990,6/9/2011,1/1/1900,23,2,Cranbrook,Processed Foods,Shelf Stocker,8,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7736,12/31/2014 0:00,4/1/1990,6/9/2011,1/1/1900,24,3,Cranbrook,Processed Foods,Shelf Stocker,8,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7736,12/31/2015 0:00,4/1/1990,6/9/2011,1/1/1900,25,4,Cranbrook,Processed Foods,Shelf Stocker,8,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7737,12/31/2011 0:00,4/4/1990,6/11/2011,1/1/1900,21,0,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7737,12/31/2012 0:00,4/4/1990,6/11/2011,1/1/1900,22,1,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7737,12/31/2013 0:00,4/4/1990,6/11/2011,1/1/1900,23,2,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7737,12/31/2014 0:00,4/4/1990,6/11/2011,1/1/1900,24,3,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7737,12/31/2015 0:00,4/4/1990,6/11/2011,1/1/1900,25,4,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7738,12/31/2011 0:00,4/5/1990,6/11/2011,1/1/1900,21,0,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7738,12/31/2012 0:00,4/5/1990,6/11/2011,1/1/1900,22,1,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7738,12/31/2013 0:00,4/5/1990,6/11/2011,1/1/1900,23,2,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7738,12/31/2014 0:00,4/5/1990,6/11/2011,1/1/1900,24,3,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7738,12/31/2015 0:00,4/5/1990,6/11/2011,1/1/1900,25,4,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7739,12/31/2011 0:00,4/6/1990,6/12/2011,1/1/1900,21,0,Cranbrook,Processed Foods,Shelf Stocker,8,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7739,12/31/2012 0:00,4/6/1990,6/12/2011,1/1/1900,22,1,Cranbrook,Processed Foods,Shelf Stocker,8,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7739,12/31/2013 0:00,4/6/1990,6/12/2011,1/1/1900,23,2,Cranbrook,Processed Foods,Shelf Stocker,8,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7739,12/31/2014 0:00,4/6/1990,6/12/2011,1/1/1900,24,3,Cranbrook,Processed Foods,Shelf Stocker,8,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7739,12/31/2015 0:00,4/6/1990,6/12/2011,1/1/1900,25,4,Cranbrook,Processed Foods,Shelf Stocker,8,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7740,12/31/2011 0:00,4/6/1990,6/12/2011,1/1/1900,21,0,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7740,12/31/2012 0:00,4/6/1990,6/12/2011,1/1/1900,22,1,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7740,12/31/2013 0:00,4/6/1990,6/12/2011,1/1/1900,23,2,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7740,12/31/2014 0:00,4/6/1990,6/12/2011,1/1/1900,24,3,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7740,12/31/2015 0:00,4/6/1990,6/12/2011,1/1/1900,25,4,Victoria,Customer Service,Cashier,46,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7742,12/31/2011 0:00,4/10/1990,6/14/2011,1/1/1900,21,0,Quesnel,Customer Service,Cashier,28,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7742,12/31/2012 0:00,4/10/1990,6/14/2011,1/1/1900,22,1,Quesnel,Customer Service,Cashier,28,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7742,12/31/2013 0:00,4/10/1990,6/14/2011,1/1/1900,23,2,Quesnel,Customer Service,Cashier,28,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7742,12/31/2014 0:00,4/10/1990,6/14/2011,1/1/1900,24,3,Quesnel,Customer Service,Cashier,28,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7742,12/31/2015 0:00,4/10/1990,6/14/2011,1/1/1900,25,4,Quesnel,Customer Service,Cashier,28,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7743,12/31/2011 0:00,4/13/1990,6/15/2011,1/1/1900,21,0,New Westminster,Processed Foods,Shelf Stocker,21,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7743,12/31/2012 0:00,4/13/1990,6/15/2011,1/1/1900,22,1,New Westminster,Processed Foods,Shelf Stocker,21,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7743,12/31/2013 0:00,4/13/1990,6/15/2011,1/1/1900,23,2,New Westminster,Processed Foods,Shelf Stocker,21,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7743,12/31/2014 0:00,4/13/1990,6/15/2011,1/1/1900,24,3,New Westminster,Processed Foods,Shelf Stocker,21,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7743,12/31/2015 0:00,4/13/1990,6/15/2011,1/1/1900,25,4,New Westminster,Processed Foods,Shelf Stocker,21,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7744,12/31/2011 0:00,4/14/1990,6/16/2011,1/1/1900,21,0,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7744,12/31/2012 0:00,4/14/1990,6/16/2011,1/1/1900,22,1,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7744,12/31/2013 0:00,4/14/1990,6/16/2011,1/1/1900,23,2,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7744,12/31/2014 0:00,4/14/1990,6/16/2011,1/1/1900,24,3,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7744,12/31/2015 0:00,4/14/1990,6/16/2011,1/1/1900,25,4,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7745,12/31/2011 0:00,4/15/1990,6/16/2011,1/1/1900,21,0,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7745,12/31/2012 0:00,4/15/1990,6/16/2011,1/1/1900,22,1,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7745,12/31/2013 0:00,4/15/1990,6/16/2011,1/1/1900,23,2,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7745,12/31/2014 0:00,4/15/1990,6/16/2011,1/1/1900,24,3,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7745,12/31/2015 0:00,4/15/1990,6/16/2011,1/1/1900,25,4,Vancouver,Dairy,Dairy Person,44,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7746,12/31/2011 0:00,4/14/1990,6/16/2011,1/1/1900,21,0,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7746,12/31/2012 0:00,4/14/1990,6/16/2011,1/1/1900,22,1,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7746,12/31/2013 0:00,4/14/1990,6/16/2011,1/1/1900,23,2,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7746,12/31/2014 0:00,4/14/1990,6/16/2011,1/1/1900,24,3,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7746,12/31/2015 0:00,4/14/1990,6/16/2011,1/1/1900,25,4,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7747,12/31/2011 0:00,4/14/1990,6/16/2011,1/1/1900,21,0,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7747,12/31/2012 0:00,4/14/1990,6/16/2011,1/1/1900,22,1,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7747,12/31/2013 0:00,4/14/1990,6/16/2011,1/1/1900,23,2,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7747,12/31/2014 0:00,4/14/1990,6/16/2011,1/1/1900,24,3,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7747,12/31/2015 0:00,4/14/1990,6/16/2011,1/1/1900,25,4,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7748,12/31/2011 0:00,4/16/1990,6/17/2011,1/1/1900,21,0,Port Coquitlam,Customer Service,Cashier,25,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7748,12/31/2012 0:00,4/16/1990,6/17/2011,1/1/1900,22,1,Port Coquitlam,Customer Service,Cashier,25,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7748,12/31/2013 0:00,4/16/1990,6/17/2011,1/1/1900,23,2,Port Coquitlam,Customer Service,Cashier,25,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7748,12/31/2014 0:00,4/16/1990,6/17/2011,1/1/1900,24,3,Port Coquitlam,Customer Service,Cashier,25,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7748,12/31/2015 0:00,4/16/1990,6/17/2011,1/1/1900,25,4,Port Coquitlam,Customer Service,Cashier,25,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7749,12/31/2011 0:00,4/18/1990,6/18/2011,1/1/1900,21,0,Squamish,Customer Service,Cashier,30,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7749,12/31/2012 0:00,4/18/1990,6/18/2011,1/1/1900,22,1,Squamish,Customer Service,Cashier,30,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7749,12/31/2013 0:00,4/18/1990,6/18/2011,1/1/1900,23,2,Squamish,Customer Service,Cashier,30,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7749,12/31/2014 0:00,4/18/1990,6/18/2011,1/1/1900,24,3,Squamish,Customer Service,Cashier,30,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7749,12/31/2015 0:00,4/18/1990,6/18/2011,1/1/1900,25,4,Squamish,Customer Service,Cashier,30,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7750,12/31/2011 0:00,4/28/1990,6/23/2011,1/1/1900,21,0,Squamish,Customer Service,Cashier,30,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7750,12/31/2012 0:00,4/28/1990,6/23/2011,1/1/1900,22,1,Squamish,Customer Service,Cashier,30,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7750,12/31/2013 0:00,4/28/1990,6/23/2011,1/1/1900,23,2,Squamish,Customer Service,Cashier,30,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7750,12/31/2014 0:00,4/28/1990,6/23/2011,1/1/1900,24,3,Squamish,Customer Service,Cashier,30,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7750,12/31/2015 0:00,4/28/1990,6/23/2011,1/1/1900,25,4,Squamish,Customer Service,Cashier,30,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7751,12/31/2011 0:00,4/29/1990,6/24/2011,1/1/1900,21,0,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7751,12/31/2012 0:00,4/29/1990,6/24/2011,1/1/1900,22,1,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7751,12/31/2013 0:00,4/29/1990,6/24/2011,1/1/1900,23,2,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7751,12/31/2014 0:00,4/29/1990,6/24/2011,1/1/1900,24,3,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7751,12/31/2015 0:00,4/29/1990,6/24/2011,1/1/1900,25,4,Vancouver,Dairy,Dairy Person,44,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
7752,12/31/2011 0:00,4/29/1990,6/24/2011,12/30/2015,21,0,Princeton,Customer Service,Cashier,27,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7752,12/31/2012 0:00,4/29/1990,6/24/2011,12/30/2015,22,1,Princeton,Customer Service,Cashier,27,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7752,12/31/2013 0:00,4/29/1990,6/24/2011,12/30/2015,23,2,Princeton,Customer Service,Cashier,27,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
7752,12/31/2014 0:00,4/29/1990,6/24/2011,12/30/2015,24,3,Princeton,Customer Service,Cashier,27,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
7753,12/31/2011 0:00,5/1/1990,6/25/2011,1/1/1900,21,0,Aldergrove,Customer Service,Cashier,2,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
7753,12/31/2012 0:00,5/1/1990,6/25/2011,1/1/1900,22,1,Aldergrove,Customer Service,Cashier,2,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
7753,12/31/2013 0:00,5/1/1990,6/25/2011,1/1/1900,23,2,Aldergrove,Customer Service,Cashier,2,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
